time,gFx,gFy,gFz,TgF
11.325455,-0.2414,0.4290,0.1151,0.51
11.341975,-0.1990,0.3810,0.1060,0.44
11.359923,-0.1501,0.3476,0.2933,0.48
11.374975,-0.1437,0.4150,0.3355,0.55
11.397603,-0.2393,0.5890,0.2383,0.68
11.425877,-0.3123,0.5631,0.1892,0.67
11.442308,-0.2869,0.4285,0.2018,0.55
11.459771,-0.2871,0.4155,0.2950,0.58
11.480615,-0.3118,0.4688,0.3015,0.64
11.496531,-0.3388,0.5389,0.3504,0.73
11.525921,-0.2796,0.5455,0.3721,0.72
11.542946,-0.2395,0.4788,0.3516,0.64
11.558613,-0.2244,0.4013,0.3025,0.55
11.577258,-0.2346,0.3211,0.3824,0.55
11.610389,-0.2943,0.3207,0.4719,0.64
11.626910,-0.2256,0.3910,0.4394,0.63
11.644223,-0.2090,0.4637,0.4194,0.66
11.660015,-0.2419,0.5494,0.4464,0.75
11.683627,-0.3351,0.6765,0.6058,0.97
11.704378,-0.4697,0.7679,0.6955,1.14
11.726471,-0.4084,0.7631,0.5992,1.05
11.743531,-0.3649,0.7200,0.5941,1.00
11.760851,-0.3250,0.8034,0.6855,1.10
11.797787,-0.2307,0.9029,0.7607,1.20
11.813808,-0.2573,0.6790,0.7328,1.03
11.827025,-0.2686,0.6340,0.7041,0.98
11.843089,-0.2027,0.4407,0.5995,0.77
11.878618,-0.1070,0.3644,0.4951,0.62
11.898812,-0.1081,0.4448,0.5452,0.71
11.910373,-0.1378,0.4756,0.6342,0.80
11.926917,-0.1687,0.5015,0.6815,0.86
11.944184,-0.2358,0.3673,0.7180,0.84
11.976850,-0.2244,0.3854,0.7185,0.85
11.998600,-0.2622,0.4556,0.6366,0.83
12.014595,-0.2889,0.5357,0.6545,0.89
12.028088,-0.2578,0.4529,0.6840,0.86
12.044592,-0.2370,0.3798,0.7488,0.87
12.081600,-0.1447,0.2615,0.7624,0.82
12.096993,-0.1354,0.2948,0.7576,0.82
12.111050,-0.1328,0.2119,0.7165,0.76
12.127448,-0.1378,0.3568,0.7535,0.85
12.160910,-0.1014,0.2048,0.7414,0.78
12.178246,-0.1151,0.1464,0.7908,0.81
12.199789,-0.1420,0.1079,0.8407,0.86
12.214202,-0.1787,0.1247,0.8419,0.87
12.228203,-0.2018,0.1731,0.8172,0.86
12.260798,-0.2188,0.2486,0.7265,0.80
12.278983,-0.1324,0.1366,0.7393,0.76
12.299220,-0.0843,0.0284,0.7596,0.76
12.314870,-0.0750,-0.0163,0.7434,0.75
12.328721,-0.0972,-0.0230,0.7426,0.75
12.361854,-0.1459,0.0399,0.7619,0.78
12.379065,-0.1454,0.0560,0.7810,0.80
12.400225,-0.1293,0.0308,0.7967,0.81
12.415195,-0.1586,0.0440,0.7776,0.79
12.445072,-0.1554,0.0553,0.7539,0.77
12.461586,-0.1713,0.0790,0.7573,0.78
12.478947,-0.1156,0.1200,0.7034,0.72
12.500818,-0.1178,0.2051,0.6913,0.73
12.517550,-0.1921,0.2095,0.7295,0.78
12.545069,-0.1757,0.2146,0.6845,0.74
12.562554,-0.1405,0.2617,0.6880,0.75
12.579182,-0.1711,0.3069,0.6246,0.72
12.603166,-0.2123,0.4241,0.5782,0.75
12.627306,-0.2992,0.5704,0.5078,0.82
12.645816,-0.3295,0.6193,0.6310,0.94
12.663030,-0.2236,0.6142,0.6625,0.93
12.682477,-0.1921,0.6375,0.6584,0.94
12.699377,-0.1725,0.6643,0.4870,0.84
12.729019,-0.2495,0.8265,0.3406,0.93
12.745944,-0.2874,0.9427,0.2759,1.02
12.763053,-0.3283,1.0027,0.2253,1.08
12.779305,-0.3169,0.9703,0.2129,1.04
12.800146,-0.2593,0.7962,0.3125,0.89
12.817014,-0.2673,0.6103,0.4126,0.78
12.845450,-0.3302,0.6110,0.3595,0.78
12.862928,-0.3234,0.6418,0.3204,0.79
12.883228,-0.2761,0.6699,0.2272,0.76
12.898975,-0.2992,0.6682,0.1573,0.75
12.928974,-0.3502,0.7156,0.1261,0.81
12.946624,-0.3609,0.8167,0.2062,0.92
12.963446,-0.3621,0.8102,0.2588,0.92
13.001375,-0.2605,0.6433,0.2080,0.72
13.017329,-0.2826,0.6487,0.1838,0.73
13.029779,-0.2730,0.6413,0.1701,0.72
13.046713,-0.2439,0.5958,0.1463,0.66
13.084068,-0.2689,0.5033,0.1219,0.58
13.100467,-0.2612,0.4893,0.1484,0.57
13.113704,-0.2698,0.5211,0.1197,0.60
13.131101,-0.2654,0.5868,0.1414,0.66
13.146884,-0.2578,0.5951,0.1840,0.67
13.180691,-0.2377,0.6135,0.1801,0.68
13.202048,-0.2468,0.6107,0.1715,0.68
13.225029,-0.2730,0.6225,0.1664,0.70
13.230190,-0.2771,0.6308,0.1610,0.71
13.265007,-0.2598,0.6496,0.1845,0.72
13.282167,-0.2578,0.6164,0.1969,0.70
13.302780,-0.2588,0.5536,0.1915,0.64
13.349560,-0.2847,0.5716,0.1637,0.66
13.350141,-0.2847,0.5716,0.1637,0.66
13.365822,-0.3087,0.6252,0.1831,0.72
13.381896,-0.3001,0.6061,0.1892,0.70
13.403480,-0.2654,0.5255,0.1708,0.61
13.446200,-0.1601,0.4702,0.2334,0.55
13.447354,-0.1618,0.4705,0.2365,0.55
13.465739,-0.1882,0.5240,0.2483,0.61
13.482086,-0.2575,0.5785,0.2004,0.66
13.503391,-0.3558,0.5988,0.1596,0.71
13.551377,-0.1980,0.4541,0.3062,0.58
13.551954,-0.1980,0.4541,0.3062,0.58
13.566298,-0.1650,0.4944,0.2779,0.59
13.582676,-0.1571,0.5511,0.2771,0.64
13.604104,-0.2307,0.5355,0.2833,0.65
13.646870,-0.2481,0.3574,0.2854,0.52
13.649526,-0.2365,0.3476,0.2920,0.51
13.666203,-0.1921,0.3151,0.3409,0.50
13.704467,-0.2300,0.5367,0.2617,0.64
13.731787,-0.2931,0.5667,0.3245,0.72
13.732534,-0.2931,0.5667,0.3245,0.72
13.749826,-0.2931,0.5020,0.3844,0.70
13.786875,-0.2297,0.3622,0.5093,0.67
13.813915,-0.1449,0.3470,0.4772,0.61
13.814591,-0.1449,0.3470,0.4772,0.61
13.832346,-0.1542,0.4140,0.3878,0.59
13.850092,-0.1420,0.4986,0.4506,0.69
13.882171,-0.3067,0.7953,0.7896,1.16
13.905316,-0.3064,0.9143,0.5972,1.13
13.933780,-0.2507,0.6633,0.5144,0.88
13.934787,-0.2424,0.6503,0.5198,0.87
13.950467,-0.1845,0.6259,0.6076,0.89
13.983080,-0.1872,0.8730,0.8573,1.24
14.004698,-0.2104,0.9658,0.8553,1.31
14.034770,-0.2006,0.6198,0.7009,0.96
14.035784,-0.2104,0.5951,0.6811,0.93
14.066918,-0.2451,0.4218,0.4912,0.69
14.084018,-0.1198,0.4781,0.5531,0.74
14.105787,-0.1158,0.4514,0.5907,0.75
14.140589,-0.1095,0.5130,0.6283,0.82
14.141439,-0.1095,0.5130,0.6283,0.82
14.166968,-0.1366,0.5028,0.6114,0.80
14.184386,-0.1596,0.5015,0.6440,0.83
14.210449,-0.2121,0.5944,0.6459,0.90
14.236199,-0.1945,0.4766,0.6845,0.86
14.250884,-0.1967,0.4407,0.7316,0.88
14.268672,-0.1808,0.4006,0.6977,0.82
14.285918,-0.1246,0.5035,0.7466,0.91
14.305852,-0.0564,0.4327,0.7272,0.85
14.337953,-0.0396,0.3708,0.9106,0.98
14.350101,-0.0899,0.3798,0.8476,0.93
14.367893,-0.1105,0.3339,0.7258,0.81
14.384218,-0.0902,0.2330,0.7304,0.77
14.405832,-0.0760,0.2032,0.7556,0.79
14.439856,-0.0628,0.0746,0.7446,0.75
14.450614,-0.0662,0.0406,0.7551,0.76
14.468534,-0.0296,0.0474,0.7500,0.75
14.486977,0.0027,0.0289,0.7256,0.73
14.517450,0.0100,-0.0528,0.8064,0.81
14.535041,-0.0317,0.0015,0.8043,0.80
14.551591,-0.0366,0.0252,0.7784,0.78
14.568841,-0.0305,0.0318,0.7319,0.73
14.611726,-0.0631,0.0494,0.6650,0.67
14.612468,-0.0631,0.0494,0.6650,0.67
14.642830,-0.0081,0.1914,0.6831,0.71
14.654763,-0.0413,0.2410,0.6794,0.72
14.676364,-0.1923,0.3097,0.7050,0.79
14.713118,-0.1740,0.3537,0.6764,0.78
14.714576,-0.1740,0.3537,0.6764,0.78
14.747377,-0.1733,0.3486,0.7092,0.81
14.765761,-0.2334,0.4859,0.7505,0.92
14.778390,-0.2341,0.5599,0.7717,0.98
14.816499,-0.3025,0.5280,0.7074,0.93
14.818423,-0.2964,0.5194,0.6913,0.91
14.854023,-0.2339,0.4209,0.6229,0.79
14.864624,-0.2031,0.4688,0.5782,0.77
14.879720,-0.1838,0.5902,0.5279,0.81
14.920682,-0.2903,0.7885,0.4707,0.96
14.922163,-0.2903,0.7885,0.4707,0.96
14.950893,-0.3241,0.8884,0.3856,1.02
14.958623,-0.3043,0.8661,0.4233,1.01
14.988938,-0.2126,0.7174,0.3644,0.83
15.018747,-0.2901,0.7584,0.3338,0.88
15.037974,-0.2822,0.7174,0.3113,0.83
15.051574,-0.2871,0.7176,0.3292,0.84
15.068501,-0.2722,0.7144,0.3003,0.82
15.085536,-0.3094,0.6921,0.2449,0.80
15.107221,-0.3514,0.6736,0.2123,0.79
15.137564,-0.3085,0.6002,0.2150,0.71
15.153347,-0.2754,0.5616,0.2805,0.69
15.169718,-0.2593,0.5382,0.3003,0.67
15.185911,-0.2563,0.5951,0.2243,0.69
15.208602,-0.2957,0.6538,0.1843,0.74
15.238763,-0.3141,0.6252,0.1677,0.72
15.252550,-0.3129,0.6075,0.1810,0.71
15.271407,-0.2903,0.5898,0.1957,0.69
15.286152,-0.2920,0.5986,0.2072,0.70
15.307612,-0.2901,0.5841,0.1827,0.68
15.338239,-0.2642,0.5968,0.1456,0.67
15.352615,-0.2473,0.5781,0.1544,0.65
15.370835,-0.2270,0.5478,0.2045,0.63
15.387744,-0.2185,0.5538,0.2148,0.63
15.408932,-0.2036,0.5211,0.2206,0.60
15.436508,-0.1982,0.4774,0.2439,0.57
15.453872,-0.2034,0.4837,0.2290,0.57
15.470578,-0.2172,0.4884,0.1845,0.57
15.491317,-0.2373,0.5296,0.1437,0.60
15.525563,-0.2043,0.4129,0.0833,0.47
15.536203,-0.1931,0.3644,0.1381,0.43
15.553879,-0.1493,0.3514,0.2141,0.44
15.570364,-0.1403,0.4204,0.2416,0.50
15.603439,-0.1727,0.5150,0.2341,0.59
15.629732,-0.1994,0.4355,0.2639,0.55
15.636660,-0.2043,0.4006,0.2893,0.53
15.653823,-0.1764,0.3058,0.3106,0.47
15.686129,-0.2134,0.5269,0.2984,0.64
15.703840,-0.2668,0.7049,0.2439,0.79
15.738300,-0.3817,0.8265,0.5364,1.06
15.740104,-0.3891,0.8297,0.5652,1.08
15.753476,-0.4138,0.8388,0.6214,1.12
15.789905,-0.3097,0.7288,0.5706,0.98
15.808047,-0.3148,0.7295,0.5946,0.99
15.831952,-0.2850,0.7862,0.6533,1.06
15.836938,-0.2619,0.7904,0.6589,1.06
15.869696,-0.1723,0.7422,0.6034,0.97
15.887945,-0.1505,0.6520,0.6217,0.91
15.909544,-0.1261,0.5504,0.6139,0.83
15.936761,-0.1119,0.5015,0.5804,0.78
15.955148,-0.0850,0.4922,0.5345,0.73
15.971914,-0.1112,0.5047,0.5137,0.73
15.988589,-0.0955,0.5140,0.4897,0.72
16.009783,-0.0865,0.5184,0.5317,0.75
16.036594,-0.0970,0.4668,0.5841,0.75
16.055324,-0.1437,0.4331,0.5923,0.75
16.071629,-0.1486,0.4653,0.5895,0.77
16.089321,-0.1530,0.5054,0.6090,0.81
16.110880,-0.1799,0.5313,0.6275,0.84
16.136347,-0.2141,0.5688,0.6310,0.88
16.154955,-0.2307,0.5900,0.6524,0.91
16.172028,-0.2058,0.5816,0.6542,0.90
16.190119,-0.1628,0.5485,0.6315,0.85
16.209626,-0.1014,0.5001,0.6076,0.79
16.242851,-0.0415,0.4387,0.6095,0.75
16.255488,-0.0501,0.4521,0.6128,0.76
16.274311,-0.0890,0.4991,0.6337,0.81
16.289761,-0.1105,0.4981,0.6417,0.82
16.310143,-0.1193,0.4700,0.6158,0.78
16.338328,-0.1310,0.4436,0.5723,0.74
16.355308,-0.1417,0.3918,0.5992,0.73
16.372419,-0.1481,0.3945,0.6960,0.81
16.410502,-0.0435,0.4331,0.7155,0.84
16.436286,-0.0513,0.3675,0.6755,0.77
16.436972,-0.0513,0.3675,0.6755,0.77
16.455466,-0.1349,0.3810,0.7248,0.83
16.473335,-0.1139,0.2787,0.7180,0.78
16.510768,-0.1000,0.0646,0.6449,0.66
16.539277,-0.0564,0.0602,0.5921,0.60
16.539896,-0.0564,0.0602,0.5921,0.60
16.555777,-0.0636,0.0408,0.6410,0.65
16.588922,-0.0874,0.1452,0.8182,0.84
16.611372,-0.1130,0.2327,0.8528,0.89
16.638551,-0.2004,0.2747,0.8602,0.92
16.641904,-0.2004,0.2747,0.8602,0.92
16.672277,-0.2449,0.2173,0.8502,0.91
16.688647,-0.2314,0.1780,0.8125,0.86
16.710415,-0.1631,0.1882,0.7913,0.83
16.730183,-0.1391,0.2310,0.8311,0.87
16.739001,-0.1449,0.2552,0.8558,0.90
16.772398,-0.1982,0.2319,0.8528,0.91
16.788833,-0.2578,0.2722,0.8064,0.89
16.810245,-0.2148,0.3554,0.6801,0.80
16.830860,-0.2177,0.3444,0.6417,0.76
16.856363,-0.1848,0.3102,0.5826,0.69
16.873592,-0.1573,0.3124,0.5818,0.68
16.890074,-0.1016,0.2999,0.5995,0.68
16.911571,-0.0890,0.3300,0.6144,0.70
16.940114,-0.1496,0.4082,0.5354,0.69
16.956467,-0.2175,0.4076,0.5373,0.71
16.973458,-0.2195,0.4609,0.4912,0.71
16.990271,-0.1647,0.5152,0.5112,0.74
17.012871,-0.1755,0.5643,0.5592,0.81
17.041040,-0.2021,0.5775,0.6139,0.87
17.056662,-0.2234,0.6335,0.5736,0.88
17.077072,-0.2358,0.7291,0.4457,0.89
17.090689,-0.2449,0.8114,0.3172,0.90
17.113024,-0.3283,0.8358,0.2833,0.94
17.142390,-0.2128,0.7855,0.3015,0.87
17.157035,-0.1818,0.7275,0.3353,0.82
17.175575,-0.1904,0.6724,0.3316,0.77
17.191931,-0.2473,0.6951,0.2781,0.79
17.244866,-0.3400,0.7107,0.2493,0.83
17.245642,-0.3400,0.7107,0.2493,0.83
17.257937,-0.3397,0.7384,0.2505,0.85
17.274917,-0.3321,0.7513,0.2434,0.86
17.313488,-0.3700,0.7134,0.1869,0.83
17.343236,-0.3763,0.6550,0.2138,0.79
17.343845,-0.3763,0.6550,0.2138,0.79
17.376385,-0.2964,0.6176,0.2732,0.74
17.393699,-0.2894,0.5627,0.2727,0.69
17.412457,-0.2945,0.5159,0.2339,0.64
17.444598,-0.3133,0.5162,0.1835,0.63
17.445313,-0.3133,0.5162,0.1835,0.63
17.475587,-0.3001,0.6189,0.1584,0.71
17.492994,-0.2922,0.6186,0.2136,0.72
17.508917,-0.2786,0.5744,0.2275,0.68
17.528865,-0.2691,0.5362,0.2234,0.64
17.557653,-0.2918,0.5389,0.2138,0.65
17.574896,-0.3092,0.5695,0.2048,0.68
17.591756,-0.3141,0.6142,0.2033,0.72
17.608757,-0.3082,0.6054,0.2209,0.71
17.630501,-0.3089,0.5983,0.2248,0.71
17.677122,-0.3006,0.5182,0.2185,0.64
17.683214,-0.2957,0.5315,0.2309,0.65
17.716826,-0.2862,0.5895,0.2456,0.70
17.717626,-0.2862,0.5895,0.2456,0.70
17.756266,-0.2434,0.5199,0.1679,0.60
17.759649,-0.2446,0.5123,0.1649,0.59
17.775681,-0.2268,0.4575,0.2074,0.55
17.811129,-0.2234,0.4585,0.2695,0.58
17.830298,-0.2314,0.5077,0.2737,0.62
17.872961,-0.2481,0.4826,0.2253,0.59
17.873891,-0.2481,0.4826,0.2253,0.59
17.893448,-0.1887,0.4167,0.2544,0.52
17.909036,-0.1771,0.4150,0.2849,0.53
17.930624,-0.2060,0.4483,0.2388,0.55
17.964064,-0.2728,0.4800,0.2803,0.62
17.964758,-0.2728,0.4800,0.2803,0.62
17.993558,-0.2735,0.4707,0.3089,0.63
18.010190,-0.2728,0.4605,0.3355,0.63
18.029902,-0.2395,0.4558,0.3278,0.61
18.064307,-0.2622,0.5030,0.3532,0.67
18.076126,-0.2705,0.4541,0.3455,0.63
18.093701,-0.2779,0.4125,0.4384,0.66
18.131952,-0.1454,0.6264,0.4450,0.78
18.171713,-0.2826,0.8754,0.7195,1.17
18.172285,-0.2826,0.8754,0.7195,1.17
18.180977,-0.3180,0.8647,0.7571,1.19
18.214062,-0.3859,0.7217,0.6589,1.05
18.248351,-0.2246,0.7149,0.5997,0.96
18.248888,-0.2246,0.7149,0.5997,0.96
18.259942,-0.1727,0.7330,0.6440,0.99
18.291947,-0.0902,0.7799,0.8033,1.12
18.307690,-0.1606,0.6753,0.7414,1.02
18.326581,-0.2412,0.5480,0.6214,0.86
18.342182,-0.2432,0.4707,0.5584,0.77
18.376329,-0.1307,0.4026,0.4318,0.60
18.392829,-0.0897,0.4174,0.4457,0.62
18.414345,-0.0382,0.4370,0.4973,0.66
18.441822,-0.0328,0.4597,0.6036,0.76
18.446545,-0.0377,0.4632,0.6219,0.78
18.477466,-0.1029,0.4108,0.6186,0.75
18.494333,-0.1666,0.4937,0.6156,0.81
18.510781,-0.2368,0.5130,0.5826,0.81
18.532630,-0.2761,0.5364,0.5797,0.84
18.569937,-0.2256,0.5723,0.6088,0.87
18.577055,-0.1980,0.5636,0.6060,0.85
18.594424,-0.1442,0.5320,0.6620,0.86
18.615575,-0.0734,0.5098,0.6016,0.79
18.657030,-0.0823,0.4341,0.6076,0.75
18.657864,-0.0823,0.4341,0.6076,0.75
18.678137,-0.1137,0.4476,0.6007,0.76
18.694404,-0.1183,0.4316,0.5926,0.74
18.710604,-0.1466,0.4472,0.5921,0.76
18.732881,-0.1852,0.5008,0.6251,0.82
18.771664,-0.1936,0.5240,0.5970,0.82
18.781485,-0.1923,0.5064,0.6244,0.83
18.795298,-0.1776,0.4819,0.6635,0.84
18.832069,-0.1295,0.4436,0.7229,0.86
18.870458,-0.1573,0.4436,0.6957,0.84
18.871478,-0.1622,0.4421,0.6985,0.84
18.877903,-0.1598,0.4387,0.6948,0.84
18.894786,-0.1489,0.4334,0.6764,0.82
18.933719,-0.1291,0.3989,0.7281,0.84
18.975806,-0.1117,0.3991,0.7319,0.84
18.976555,-0.1117,0.3991,0.7319,0.84
18.985314,-0.1324,0.4160,0.7353,0.86
19.016582,-0.1048,0.3583,0.7341,0.82
19.061727,-0.1142,0.3290,0.7789,0.85
19.062476,-0.1142,0.3290,0.7789,0.85
19.065011,-0.1144,0.3239,0.7769,0.85
19.096111,-0.1012,0.3197,0.7642,0.83
19.112315,-0.1007,0.2957,0.7784,0.84
19.134085,-0.1151,0.2752,0.7556,0.81
19.174481,-0.0748,0.2424,0.7766,0.82
19.175574,-0.0729,0.2481,0.7749,0.82
19.195890,-0.0778,0.2838,0.7234,0.78
19.213584,-0.1114,0.2775,0.7163,0.78
19.234689,-0.1224,0.2601,0.7466,0.80
19.274895,-0.0594,0.2787,0.7776,0.83
19.275505,-0.0594,0.2787,0.7776,0.83
19.296010,-0.0855,0.2974,0.7833,0.84
19.312940,-0.1183,0.3069,0.7703,0.84
19.332088,-0.1554,0.2726,0.7803,0.84
19.358238,-0.1493,0.2994,0.7854,0.85
19.379058,-0.1537,0.3260,0.8323,0.91
19.395830,-0.1774,0.4306,0.8472,0.97
19.412433,-0.1872,0.3563,0.8111,0.91
19.434685,-0.1992,0.2887,0.8262,0.90
19.467592,-0.1513,0.2468,0.7535,0.81
19.478827,-0.1547,0.2515,0.7341,0.79
19.496306,-0.1626,0.2535,0.7158,0.78
19.513135,-0.1322,0.2319,0.6920,0.74
19.550238,-0.0865,0.1872,0.6945,0.72
19.591168,-0.0669,0.1741,0.7077,0.73
19.591826,-0.0669,0.1741,0.7077,0.73
19.605662,-0.0790,0.1870,0.6941,0.72
19.636145,-0.1034,0.1533,0.5911,0.62
19.678101,-0.1371,0.2325,0.5713,0.63
19.678934,-0.1371,0.2325,0.5713,0.63
19.681923,-0.1396,0.2393,0.5779,0.64
19.697469,-0.1349,0.2960,0.6552,0.73
19.729554,-0.0953,0.3129,0.6771,0.75
19.751698,-0.0970,0.3615,0.6379,0.74
19.797003,-0.1782,0.4766,0.6288,0.81
19.797966,-0.1782,0.4766,0.6288,0.81
19.812760,-0.1957,0.5140,0.6153,0.83
19.835493,-0.2302,0.5734,0.6481,0.90
19.865853,-0.2402,0.6112,0.5931,0.88
19.880412,-0.2183,0.5963,0.6205,0.89
19.897604,-0.1674,0.5775,0.6897,0.92
19.913877,-0.1405,0.6587,0.6696,0.95
19.931029,-0.2281,0.8214,0.4926,0.98
19.952885,-0.3861,0.9013,0.3891,1.05
19.989303,-0.3607,0.7112,0.4154,0.90
19.996819,-0.3472,0.6978,0.4152,0.88
20.014745,-0.3045,0.6748,0.4328,0.86
20.031442,-0.2815,0.7491,0.4184,0.90
20.052218,-0.3243,0.8229,0.3551,0.95
20.094478,-0.3617,0.7381,0.3285,0.89
20.098116,-0.3563,0.6839,0.3313,0.84
20.114515,-0.3507,0.5741,0.4015,0.78
20.152913,-0.3223,0.5676,0.2852,0.71
20.190975,-0.2933,0.5126,0.2954,0.66
20.192013,-0.2840,0.5126,0.2947,0.66
20.196787,-0.2806,0.5077,0.2947,0.65
20.232123,-0.2561,0.5126,0.2994,0.65
20.253116,-0.2444,0.5574,0.2632,0.66
20.294920,-0.2801,0.5462,0.2490,0.66
20.295665,-0.2801,0.5462,0.2490,0.66
20.318885,-0.2847,0.5511,0.2756,0.68
20.331535,-0.2957,0.5604,0.2744,0.69
20.351267,-0.2984,0.5783,0.2581,0.70
20.375734,-0.3162,0.6284,0.2441,0.74
20.398281,-0.3133,0.6154,0.2267,0.73
20.415479,-0.3074,0.6012,0.2241,0.71
20.432207,-0.2845,0.5756,0.2295,0.68
20.454854,-0.2847,0.5558,0.2339,0.67
20.499044,-0.2891,0.5841,0.2554,0.70
20.499668,-0.2891,0.5841,0.2554,0.70
20.515764,-0.2784,0.5734,0.2456,0.68
20.532415,-0.2666,0.5614,0.2202,0.66
20.556310,-0.2996,0.5336,0.2297,0.65
20.597903,-0.3155,0.5096,0.2323,0.64
20.598812,-0.3155,0.5096,0.2323,0.64
20.616088,-0.3094,0.5120,0.2421,0.65
20.654758,-0.3077,0.5494,0.2307,0.67
20.700751,-0.2996,0.5350,0.2283,0.65
20.701530,-0.2996,0.5350,0.2283,0.65
20.702405,-0.2920,0.5294,0.2311,0.65
20.716214,-0.2573,0.4803,0.2277,0.59
20.753142,-0.2223,0.3712,0.2400,0.49
20.791916,-0.2288,0.3854,0.2671,0.52
20.792486,-0.2288,0.3854,0.2671,0.52
20.803195,-0.2226,0.4294,0.2336,0.54
20.839014,-0.2041,0.4470,0.1889,0.53
20.877767,-0.2219,0.4164,0.3206,0.57
20.878356,-0.2219,0.4164,0.3206,0.57
20.883307,-0.2351,0.4360,0.3199,0.59
20.916188,-0.3358,0.5949,0.2962,0.74
20.932952,-0.2882,0.5763,0.2869,0.71
20.954274,-0.2882,0.4360,0.3287,0.62
20.995496,-0.2461,0.4096,0.3786,0.61
20.996407,-0.2456,0.4177,0.3949,0.63
21.005767,-0.2349,0.4390,0.4159,0.65
21.033356,-0.2421,0.5895,0.5410,0.84
21.055933,-0.2798,0.7882,0.6019,1.03
21.100004,-0.3759,0.7564,0.6679,1.08
21.100729,-0.3759,0.7564,0.6679,1.08
21.109954,-0.3495,0.7307,0.7111,1.08
21.134028,-0.2979,0.7679,0.8414,1.18
21.155896,-0.2779,0.8503,0.8363,1.22
21.202137,-0.2134,0.5475,0.6496,0.88
21.202882,-0.2134,0.5475,0.6496,0.88
21.216993,-0.1603,0.3910,0.5955,0.73
21.233920,-0.0785,0.2586,0.5515,0.61
21.256566,0.0422,0.2552,0.5293,0.59
21.296324,-0.0266,0.4064,0.5970,0.72
21.296899,-0.0266,0.4064,0.5970,0.72
21.318877,-0.1691,0.4695,0.5887,0.77
21.355880,-0.1911,0.5169,0.5867,0.80
21.356855,-0.1960,0.5228,0.5943,0.82
21.390458,-0.2720,0.6364,0.7109,0.99
21.400899,-0.2647,0.5937,0.7584,1.00
21.417722,-0.2466,0.5128,0.7475,0.94
21.456932,-0.1610,0.4282,0.6771,0.82
21.500832,0.0430,0.3647,0.6471,0.74
21.501780,0.0430,0.3647,0.6471,0.74
21.504451,0.0487,0.3661,0.6327,0.73
21.540462,-0.1687,0.5670,0.6464,0.88
21.587331,-0.1298,0.3510,0.7432,0.83
21.587943,-0.1298,0.3510,0.7432,0.83
21.588413,-0.1298,0.3510,0.7432,0.83
21.601846,-0.1012,0.3094,0.7733,0.84
21.636722,-0.1752,0.3975,0.6990,0.82
21.655830,-0.1882,0.4470,0.6979,0.85
21.692583,-0.0923,0.3979,0.7281,0.83
21.693592,-0.0848,0.3830,0.7470,0.84
21.718822,-0.0426,0.3232,0.7617,0.83
21.736174,-0.0433,0.3129,0.7309,0.80
21.757022,-0.0867,0.3424,0.7136,0.80
21.794091,-0.1119,0.3651,0.6933,0.79
21.795001,-0.1107,0.3600,0.7018,0.80
21.819781,-0.0841,0.3136,0.7519,0.82
21.836056,-0.0848,0.2974,0.7383,0.80
21.857587,-0.0704,0.3048,0.7229,0.79
21.898710,-0.1652,0.2419,0.7386,0.79
21.899297,-0.1652,0.2419,0.7386,0.79
21.918115,-0.1440,0.2178,0.6796,0.73
21.936316,-0.0785,0.2063,0.6270,0.66
21.958801,-0.0415,0.2412,0.6598,0.70
22.005659,-0.0569,0.2083,0.6484,0.68
22.006244,-0.0569,0.2083,0.6484,0.68
22.018962,-0.0738,0.1757,0.6190,0.65
22.035984,-0.0848,0.1454,0.5792,0.60
22.056492,-0.1060,0.1650,0.5723,0.61
22.099701,-0.1328,0.2437,0.7370,0.79
22.100442,-0.1328,0.2437,0.7370,0.79
22.118242,-0.0939,0.2547,0.7817,0.83
22.157509,-0.1298,0.3586,0.7556,0.85
22.198198,-0.1994,0.4705,0.8096,0.96
22.198732,-0.1994,0.4705,0.8096,0.96
22.208596,-0.2256,0.4832,0.8125,0.97
22.223060,-0.2542,0.4742,0.8145,0.98
22.257401,-0.2202,0.4189,0.6982,0.84
22.303356,-0.1459,0.4910,0.7344,0.90
22.304096,-0.1459,0.4910,0.7344,0.90
22.311423,-0.1771,0.4991,0.7332,0.90
22.336830,-0.2637,0.4404,0.7219,0.89
22.357952,-0.2676,0.4395,0.7043,0.87
22.396111,-0.2575,0.5723,0.7324,0.96
22.396675,-0.2575,0.5723,0.7324,0.96
22.404668,-0.2488,0.5976,0.7475,0.99
22.436718,-0.2925,0.6193,0.5716,0.89
22.452911,-0.3072,0.5648,0.5445,0.84
22.474613,-0.3258,0.5816,0.5007,0.83
22.520427,-0.2647,0.5550,0.4387,0.76
22.521335,-0.2647,0.5550,0.4387,0.76
22.536382,-0.2701,0.5819,0.3949,0.75
22.559177,-0.2684,0.5961,0.3677,0.75
22.606703,-0.4289,0.4460,0.5420,0.82
22.607421,-0.4289,0.4460,0.5420,0.82
22.621903,-0.4069,0.3942,0.4590,0.73
22.638424,-0.5621,0.4959,0.3670,0.83
22.654526,-0.6098,0.6662,0.2006,0.93
22.677532,-0.5970,0.6736,0.4113,0.99
22.713495,-0.4614,0.3796,0.6513,0.88
22.721043,-0.4734,0.2943,0.6175,0.83
22.737711,-0.4567,0.2212,0.7576,0.91
22.760026,-0.4919,0.4896,0.8285,1.08
22.801031,-0.4670,0.2104,0.7314,0.89
22.802285,-0.4632,0.1914,0.7072,0.87
