time,gFx,gFy,gFz,TgF
11.496630,0.0821,-0.2939,1.0531,1.10
11.522294,0.0787,-0.2944,1.0541,1.10
11.539037,0.0799,-0.2944,1.0576,1.10
11.561604,0.0823,-0.2927,1.0582,1.10
11.592547,0.0846,-0.2876,1.0523,1.09
11.593843,0.0834,-0.2865,1.0520,1.09
11.622782,0.0816,-0.2936,1.0597,1.10
11.639214,0.0872,-0.2929,1.0484,1.09
11.659819,0.0853,-0.2968,1.0469,1.09
11.698607,0.0787,-0.2948,1.0538,1.10
11.699783,0.0780,-0.2958,1.0592,1.10
11.723275,0.0797,-0.2960,1.0545,1.10
11.740002,0.0855,-0.2946,1.0533,1.10
11.761978,0.0872,-0.2904,1.0523,1.10
11.795202,0.0816,-0.2900,1.0536,1.10
11.806931,0.0823,-0.2876,1.0579,1.10
11.824087,0.0821,-0.2909,1.0531,1.10
11.839646,0.0836,-0.2902,1.0531,1.10
11.864723,0.0834,-0.2951,1.0516,1.10
11.903214,0.0838,-0.2951,1.0494,1.09
11.932592,0.0818,-0.2936,1.0501,1.09
11.933763,0.0818,-0.2936,1.0501,1.09
11.962442,0.0811,-0.2927,1.0606,1.10
11.998539,0.0804,-0.2878,1.0621,1.10
11.999578,0.0792,-0.2870,1.0562,1.10
12.007064,0.0818,-0.2892,1.0589,1.10
12.041240,0.0831,-0.2934,1.0506,1.09
12.062555,0.0838,-0.2925,1.0494,1.09
12.095711,0.0818,-0.2919,1.0516,1.09
12.096523,0.0818,-0.2919,1.0516,1.09
12.107847,0.0826,-0.2902,1.0513,1.09
12.140913,0.0814,-0.2932,1.0516,1.09
12.157262,0.0814,-0.2956,1.0508,1.09
12.178794,0.0811,-0.2934,1.0504,1.09
12.209938,0.0792,-0.2912,1.0523,1.09
12.225112,0.0769,-0.2890,1.0496,1.09
12.245958,0.0821,-0.2892,1.0569,1.10
12.257837,0.0785,-0.2892,1.0604,1.10
12.280516,0.0792,-0.2958,1.0638,1.11
12.312370,0.0806,-0.2900,1.0529,1.10
12.324166,0.0809,-0.2890,1.0440,1.09
12.341117,0.0787,-0.2904,1.0564,1.10
12.363462,0.0762,-0.2897,1.0492,1.09
12.394601,0.0799,-0.2981,1.0418,1.09
12.408015,0.0741,-0.2960,1.0455,1.09
12.428388,0.0733,-0.2936,1.0562,1.10
12.442332,0.0713,-0.2916,1.0594,1.10
12.458629,0.0762,-0.2909,1.0555,1.10
12.479899,0.0787,-0.2934,1.0569,1.10
12.509139,0.0769,-0.2904,1.0587,1.10
12.524790,0.0731,-0.2902,1.0585,1.10
12.541152,0.0733,-0.2909,1.0545,1.10
12.563683,0.0741,-0.2914,1.0487,1.09
12.594795,0.0773,-0.2939,1.0494,1.09
12.608922,0.0750,-0.2972,1.0520,1.10
12.630292,0.0774,-0.2944,1.0469,1.09
12.642594,0.0767,-0.2965,1.0513,1.10
12.680073,0.0733,-0.2929,1.0543,1.10
12.707886,0.0731,-0.2904,1.0576,1.10
12.709086,0.0738,-0.2925,1.0587,1.10
12.726053,0.0741,-0.2907,1.0585,1.10
12.742233,0.0757,-0.2927,1.0560,1.10
12.780731,0.0745,-0.2888,1.0480,1.09
12.808194,0.0713,-0.2897,1.0501,1.09
12.808869,0.0713,-0.2897,1.0501,1.09
12.825627,0.0745,-0.2953,1.0489,1.09
12.859452,0.0741,-0.2916,1.0560,1.10
12.880489,0.0780,-0.2941,1.0587,1.10
12.910827,0.0769,-0.2914,1.0564,1.10
12.911865,0.0726,-0.2941,1.0555,1.10
12.942530,0.0713,-0.2946,1.0529,1.10
12.959346,0.0733,-0.2909,1.0548,1.10
12.981851,0.0711,-0.2936,1.0545,1.10
13.009952,0.0726,-0.2939,1.0560,1.10
13.025679,0.0718,-0.2946,1.0557,1.10
13.043994,0.0765,-0.2916,1.0499,1.09
13.061831,0.0778,-0.2916,1.0548,1.10
13.081876,0.0726,-0.2941,1.0504,1.09
13.108891,0.0773,-0.2983,1.0389,1.08
13.125962,0.0713,-0.2988,1.0428,1.09
13.143052,0.0699,-0.2985,1.0545,1.10
13.160351,0.0675,-0.2981,1.0597,1.10
13.182393,0.0741,-0.2946,1.0611,1.10
13.211374,0.0787,-0.2941,1.0621,1.10
13.226574,0.0794,-0.2941,1.0611,1.10
13.244469,0.0757,-0.2946,1.0567,1.10
13.262023,0.0765,-0.2936,1.0513,1.09
13.284629,0.0738,-0.2892,1.0436,1.09
13.313561,0.0782,-0.2983,1.0501,1.09
13.327250,0.0755,-0.2988,1.0499,1.09
13.344327,0.0762,-0.3012,1.0513,1.10
13.382380,0.0773,-0.2995,1.0545,1.10
13.423107,0.0750,-0.2981,1.0564,1.10
13.424079,0.0745,-0.3000,1.0576,1.10
13.430021,0.0750,-0.2983,1.0611,1.10
13.461044,0.0778,-0.2914,1.0562,1.10
13.481682,0.0785,-0.2914,1.0536,1.10
13.515778,0.0806,-0.2978,1.0484,1.09
13.516453,0.0806,-0.2978,1.0484,1.09
13.544268,0.0794,-0.2978,1.0474,1.09
13.560739,0.0806,-0.2988,1.0511,1.10
13.582793,0.0790,-0.2985,1.0523,1.10
13.611822,0.0799,-0.2978,1.0474,1.09
13.627606,0.0799,-0.2988,1.0516,1.10
13.644093,0.0745,-0.2981,1.0543,1.10
13.661734,0.0826,-0.2990,1.0567,1.10
13.682652,0.0792,-0.2993,1.0541,1.10
13.711046,0.0821,-0.2925,1.0587,1.10
13.728072,0.0797,-0.2968,1.0609,1.10
13.744501,0.0809,-0.2948,1.0557,1.10
13.761882,0.0816,-0.2939,1.0533,1.10
13.782214,0.0802,-0.2912,1.0533,1.10
13.809521,0.0797,-0.2976,1.0431,1.09
13.828079,0.0836,-0.3017,1.0415,1.09
13.845836,0.0809,-0.3037,1.0492,1.10
13.867342,0.0797,-0.2960,1.0589,1.10
13.894936,0.0831,-0.2946,1.0611,1.10
13.912502,0.0806,-0.2934,1.0604,1.10
13.928924,0.0811,-0.2934,1.0609,1.10
13.962742,0.0802,-0.2897,1.0513,1.09
13.983525,0.0799,-0.2934,1.0482,1.09
14.006999,0.0829,-0.2972,1.0513,1.10
14.012688,0.0816,-0.2953,1.0531,1.10
14.029272,0.0811,-0.3014,1.0501,1.10
14.062349,0.0843,-0.3000,1.0489,1.09
14.083030,0.0883,-0.2978,1.0484,1.09
14.110609,0.0787,-0.2934,1.0538,1.10
14.114410,0.0834,-0.2925,1.0529,1.10
14.145821,0.0802,-0.2965,1.0604,1.10
14.162175,0.0838,-0.2925,1.0567,1.10
14.183064,0.0865,-0.2948,1.0560,1.10
14.210845,0.0853,-0.2919,1.0499,1.09
14.215077,0.0858,-0.2936,1.0523,1.10
14.245130,0.0872,-0.2934,1.0533,1.10
14.262869,0.0831,-0.2963,1.0541,1.10
14.284860,0.0829,-0.2953,1.0529,1.10
14.310951,0.0853,-0.2948,1.0459,1.09
14.329778,0.0870,-0.2963,1.0384,1.08
14.346386,0.0870,-0.2927,1.0420,1.09
14.362900,0.0853,-0.2936,1.0443,1.09
14.384000,0.0853,-0.2925,1.0557,1.10
14.410569,0.0872,-0.2921,1.0579,1.10
14.430311,0.0867,-0.2960,1.0597,1.10
14.446767,0.0834,-0.2948,1.0636,1.11
14.463076,0.0806,-0.2909,1.0582,1.10
14.484224,0.0848,-0.2876,1.0508,1.09
14.511262,0.0829,-0.2902,1.0557,1.10
14.528914,0.0846,-0.2963,1.0443,1.09
14.549898,0.0865,-0.2997,1.0426,1.09
14.584753,0.0814,-0.2936,1.0548,1.10
14.585749,0.0814,-0.2936,1.0548,1.10
14.612820,0.0846,-0.2916,1.0587,1.10
14.630579,0.0890,-0.2909,1.0582,1.10
14.647379,0.0853,-0.2904,1.0585,1.10
14.690958,0.0834,-0.2897,1.0545,1.10
14.691592,0.0834,-0.2897,1.0545,1.10
14.751381,0.0811,-0.2953,1.0484,1.09
14.752438,0.0821,-0.2948,1.0499,1.09
14.763524,0.0831,-0.2953,1.0492,1.09
14.785444,0.0818,-0.2953,1.0467,1.09
14.808516,0.0829,-0.2946,1.0474,1.09
14.814275,0.0811,-0.2927,1.0476,1.09
14.847451,0.0802,-0.2944,1.0564,1.10
14.863586,0.0836,-0.2953,1.0562,1.10
14.885865,0.0846,-0.2892,1.0621,1.10
14.914631,0.0865,-0.2900,1.0550,1.10
14.931325,0.0850,-0.2876,1.0489,1.09
14.952509,0.0853,-0.2907,1.0464,1.09
14.964832,0.0890,-0.2897,1.0469,1.09
14.985854,0.0818,-0.2902,1.0538,1.10
15.012114,0.0843,-0.2944,1.0574,1.10
15.030711,0.0826,-0.2912,1.0548,1.10
15.047474,0.0867,-0.2927,1.0538,1.10
15.064442,0.0853,-0.2958,1.0529,1.10
15.085865,0.0829,-0.2916,1.0516,1.09
15.114024,0.0818,-0.2876,1.0536,1.10
15.130946,0.0806,-0.2867,1.0464,1.09
15.147943,0.0858,-0.2863,1.0550,1.10
15.167875,0.0826,-0.2916,1.0587,1.10
15.186420,0.0818,-0.2936,1.0621,1.11
15.208347,0.0843,-0.2914,1.0569,1.10
15.231524,0.0814,-0.2870,1.0576,1.10
15.248721,0.0799,-0.2902,1.0541,1.10
15.286065,0.0821,-0.2958,1.0374,1.08
15.313224,0.0829,-0.2976,1.0413,1.09
15.314350,0.0787,-0.2972,1.0450,1.09
15.331547,0.0792,-0.2953,1.0567,1.10
15.369896,0.0829,-0.2944,1.0648,1.11
15.388802,0.0823,-0.2880,1.0645,1.11
15.398128,0.0831,-0.2865,1.0636,1.10
15.417042,0.0774,-0.2878,1.0625,1.10
15.432061,0.0778,-0.2876,1.0589,1.10
15.469714,0.0773,-0.2876,1.0504,1.09
15.497474,0.0765,-0.2878,1.0597,1.10
15.498233,0.0765,-0.2878,1.0597,1.10
15.515471,0.0818,-0.2932,1.0643,1.11
15.548385,0.0907,-0.2990,1.0714,1.12
15.566287,0.0872,-0.2897,1.0650,1.11
15.587486,0.0927,-0.2900,1.0572,1.10
15.616474,0.0858,-0.2890,1.0391,1.08
15.632539,0.0838,-0.2900,1.0347,1.08
15.650173,0.0867,-0.2832,1.0359,1.08
15.665830,0.0887,-0.2812,1.0371,1.08
15.681535,0.0892,-0.2775,1.0394,1.08
15.703825,0.0895,-0.2786,1.0431,1.08
15.726605,0.0895,-0.2771,1.0548,1.09
15.749593,0.0880,-0.2812,1.0582,1.10
15.767169,0.0841,-0.2812,1.0609,1.10
15.783184,0.0818,-0.2830,1.0655,1.11
15.804379,0.0811,-0.2842,1.0587,1.10
15.832348,0.0821,-0.2873,1.0572,1.10
15.849783,0.0846,-0.2870,1.0564,1.10
15.866855,0.0782,-0.2849,1.0548,1.10
15.883385,0.0816,-0.2849,1.0572,1.10
15.905795,0.0811,-0.2853,1.0529,1.09
15.930288,0.0811,-0.2867,1.0482,1.09
15.952001,0.0862,-0.2832,1.0452,1.09
15.967483,0.0855,-0.2855,1.0480,1.09
15.983311,0.0843,-0.2828,1.0533,1.09
16.031005,0.0792,-0.2822,1.0672,1.11
16.031827,0.0792,-0.2822,1.0672,1.11
16.050250,0.0853,-0.2820,1.0574,1.10
16.067396,0.0883,-0.2800,1.0567,1.10
16.106033,0.0988,-0.2693,1.0958,1.13
16.130930,0.1032,-0.2784,1.1134,1.15
16.135083,0.1009,-0.2808,1.1132,1.15
16.149018,0.1016,-0.2810,1.1032,1.14
16.185609,0.1065,-0.2700,1.0230,1.06
16.224639,0.0897,-0.2388,0.9677,1.00
16.225306,0.0897,-0.2388,0.9677,1.00
16.252206,0.0829,-0.2365,1.0056,1.04
16.267689,0.0892,-0.2383,1.0471,1.08
16.285190,0.0895,-0.2376,1.0841,1.11
16.305510,0.0887,-0.2500,1.0990,1.13
16.336145,0.0924,-0.2551,1.0567,1.09
16.350607,0.0878,-0.2502,1.0325,1.07
16.367781,0.0936,-0.2412,1.0220,1.05
16.389537,0.0899,-0.2339,1.0387,1.07
16.413091,0.0929,-0.2481,1.0572,1.09
16.425869,0.0948,-0.2458,1.0638,1.10
16.451456,0.1058,-0.2346,1.0555,1.09
16.467776,0.1153,-0.2250,1.0623,1.09
16.485032,0.1279,-0.2150,1.0709,1.10
16.506443,0.1368,-0.2036,1.0616,1.09
16.532539,0.1384,-0.2087,1.0541,1.08
16.551681,0.1400,-0.2280,1.0618,1.10
16.568675,0.1303,-0.2378,1.0606,1.09
16.606133,0.1125,-0.2358,1.0459,1.08
16.633823,0.0965,-0.2262,1.0482,1.08
16.634610,0.0965,-0.2262,1.0482,1.08
16.651387,0.1004,-0.2255,1.0536,1.08
16.684718,0.1125,-0.2309,1.0555,1.09
16.706933,0.1249,-0.2307,1.0567,1.09
16.733075,0.1116,-0.2231,1.0623,1.09
16.734317,0.1078,-0.2206,1.0604,1.09
16.751807,0.1205,-0.2194,1.0552,1.08
16.785568,0.1188,-0.2148,1.0447,1.07
16.806971,0.1183,-0.2162,1.0431,1.07
16.833463,0.1186,-0.2150,1.0529,1.08
16.838396,0.1210,-0.2136,1.0548,1.08
16.868740,0.1210,-0.2155,1.0645,1.09
16.885328,0.1268,-0.2227,1.0674,1.10
16.907134,0.1219,-0.2262,1.0623,1.09
16.935130,0.1121,-0.2316,1.0536,1.08
16.952016,0.1109,-0.2265,1.0455,1.08
16.968497,0.1116,-0.2229,1.0447,1.07
16.985618,0.1165,-0.2202,1.0426,1.07
17.007860,0.1234,-0.2116,1.0455,1.07
17.031394,0.1266,-0.2123,1.0592,1.09
17.053254,0.1146,-0.2187,1.0611,1.09
17.068573,0.1141,-0.2180,1.0557,1.08
17.085891,0.1034,-0.2199,1.0518,1.08
17.101692,0.1019,-0.2165,1.0621,1.09
17.125216,0.1116,-0.2194,1.0585,1.09
17.151120,0.1210,-0.2290,1.0569,1.09
17.168770,0.1102,-0.2287,1.0621,1.09
17.186131,0.1181,-0.2258,1.0592,1.09
17.208575,0.1314,-0.2199,1.0516,1.08
17.236411,0.1219,-0.2123,1.0459,1.07
17.252862,0.1205,-0.2038,1.0462,1.07
17.273150,0.1266,-0.2048,1.0474,1.07
17.287204,0.1291,-0.2150,1.0552,1.08
17.303181,0.1217,-0.2248,1.0541,1.08
17.324678,0.1149,-0.2323,1.0690,1.10
17.351598,0.1161,-0.2327,1.0623,1.09
17.370077,0.1165,-0.2253,1.0511,1.08
17.388112,0.1207,-0.2258,1.0484,1.08
17.425564,0.1202,-0.2180,1.0484,1.08
17.451343,0.1132,-0.2202,1.0638,1.09
17.452106,0.1132,-0.2202,1.0638,1.09
17.470300,0.1198,-0.2211,1.0716,1.10
17.488001,0.1286,-0.2187,1.0729,1.10
17.525849,0.1151,-0.2143,1.0406,1.07
17.552502,0.1119,-0.2136,1.0496,1.08
17.553628,0.1119,-0.2136,1.0496,1.08
17.570581,0.1174,-0.2175,1.0499,1.08
17.604081,0.1198,-0.2138,1.0557,1.08
17.625156,0.1153,-0.2157,1.0589,1.09
17.650511,0.1170,-0.2209,1.0704,1.10
17.654979,0.1178,-0.2182,1.0667,1.10
17.689139,0.1178,-0.2202,1.0523,1.08
17.704533,0.1181,-0.2234,1.0499,1.08
17.726520,0.1168,-0.2150,1.0562,1.08
17.751642,0.1237,-0.2194,1.0562,1.09
17.756494,0.1234,-0.2236,1.0621,1.09
17.787991,0.1190,-0.2224,1.0604,1.09
17.805514,0.1163,-0.2216,1.0621,1.09
17.827233,0.1190,-0.2218,1.0662,1.10
17.855467,0.1151,-0.2231,1.0516,1.08
17.871625,0.1158,-0.2180,1.0487,1.08
17.888177,0.1165,-0.2192,1.0506,1.08
17.906241,0.1178,-0.2204,1.0494,1.08
17.925541,0.1186,-0.2202,1.0574,1.09
17.965195,0.1246,-0.2211,1.0576,1.09
17.966214,0.1224,-0.2209,1.0562,1.09
17.988718,0.1242,-0.2197,1.0579,1.09
18.005413,0.1227,-0.2148,1.0474,1.08
18.026696,0.1198,-0.2185,1.0504,1.08
18.053253,0.1153,-0.2218,1.0548,1.08
18.071674,0.1141,-0.2197,1.0518,1.08
18.089108,0.1121,-0.2241,1.0587,1.09
18.105110,0.1141,-0.2209,1.0636,1.09
18.127578,0.1168,-0.2229,1.0641,1.09
18.154040,0.1207,-0.2221,1.0420,1.07
18.171834,0.1202,-0.2206,1.0423,1.07
18.189785,0.1221,-0.2214,1.0474,1.08
18.205552,0.1212,-0.2204,1.0531,1.08
18.226629,0.1181,-0.2172,1.0672,1.10
18.251181,0.1217,-0.2180,1.0758,1.10
18.271106,0.1153,-0.2190,1.0736,1.10
18.289087,0.1129,-0.2260,1.0631,1.09
18.326095,0.1188,-0.2227,1.0440,1.07
18.352458,0.1200,-0.2178,1.0538,1.08
18.353309,0.1200,-0.2178,1.0538,1.08
18.371913,0.1174,-0.2138,1.0471,1.08
18.389049,0.1183,-0.2153,1.0494,1.08
18.410876,0.1207,-0.2234,1.0585,1.09
18.437910,0.1205,-0.2273,1.0601,1.09
18.455057,0.1190,-0.2253,1.0541,1.08
18.471571,0.1151,-0.2216,1.0506,1.08
18.510366,0.1227,-0.2182,1.0359,1.07
18.528157,0.1183,-0.2227,1.0462,1.08
18.538017,0.1161,-0.2239,1.0525,1.08
18.554937,0.1095,-0.2221,1.0814,1.11
18.588231,0.1127,-0.2202,1.0631,1.09
18.604690,0.1121,-0.2209,1.0716,1.10
18.622555,0.1149,-0.2262,1.0690,1.10
18.638167,0.1178,-0.2274,1.0428,1.07
