time,gFx,gFy,gFz,TgF
16.873436,-0.0291,0.6643,0.2964,0.73
16.892346,-0.0279,0.6587,0.3052,0.73
16.929325,-0.0230,0.6599,0.3099,0.73
16.957750,-0.0289,0.6762,0.3008,0.74
16.958360,-0.0289,0.6762,0.3008,0.74
16.975541,-0.0268,0.6694,0.3062,0.74
16.992548,-0.0210,0.6731,0.3067,0.74
17.026317,-0.0075,0.6467,0.3229,0.72
17.046247,-0.0193,0.6618,0.3189,0.73
17.076694,-0.0215,0.6741,0.3115,0.74
17.077071,-0.0215,0.6741,0.3115,0.74
17.109652,-0.0198,0.6667,0.3074,0.73
17.129273,-0.0220,0.6606,0.3184,0.73
17.157345,-0.0184,0.6629,0.3150,0.73
17.160609,-0.0184,0.6604,0.3108,0.73
17.177196,-0.0222,0.6760,0.3006,0.74
17.209781,-0.0186,0.6474,0.3120,0.72
17.226266,-0.0198,0.6387,0.3241,0.72
17.244738,-0.0227,0.6569,0.3143,0.73
17.268684,-0.0252,0.6867,0.3015,0.75
17.293876,-0.0168,0.6641,0.2986,0.73
17.309974,-0.0135,0.6721,0.3177,0.74
17.329332,-0.0166,0.6692,0.3140,0.74
17.358223,-0.0068,0.6357,0.3353,0.72
17.376678,-0.0212,0.6772,0.3150,0.75
17.393597,-0.0242,0.6731,0.3115,0.74
17.410287,-0.0198,0.6682,0.3006,0.73
17.427117,-0.0191,0.6555,0.3123,0.73
17.470479,-0.0181,0.6550,0.3169,0.73
17.471005,-0.0193,0.6550,0.3180,0.73
17.494485,-0.0205,0.6645,0.2962,0.73
17.510532,-0.0156,0.6641,0.2933,0.73
17.529036,-0.0208,0.6678,0.3074,0.74
17.560753,-0.0159,0.6518,0.3287,0.73
17.577173,-0.0184,0.6604,0.3301,0.74
17.593942,-0.0184,0.6738,0.3260,0.75
17.611777,-0.0186,0.6760,0.3138,0.75
17.628678,-0.0184,0.6631,0.3211,0.74
17.662179,-0.0149,0.6592,0.3120,0.73
