time,gFx,gFy,gFz,TgF
11.247878,-0.4890,0.3681,0.9382,1.12
11.266642,-0.4599,0.4316,0.8973,1.10
11.284482,-0.4580,0.3793,0.8698,1.05
11.317264,-0.3873,0.4167,0.8204,1.00
11.339303,-0.3586,0.4483,0.7769,0.97
11.366452,-0.3470,0.5457,0.6268,0.90
11.370644,-0.3539,0.5450,0.6219,0.90
11.400636,-0.3602,0.5707,0.5743,0.89
11.418095,-0.3786,0.5618,0.5156,0.85
11.439501,-0.3761,0.5553,0.4497,0.81
11.467067,-0.2979,0.4441,0.3717,0.65
11.483510,-0.2444,0.4409,0.3411,0.61
11.500979,-0.2046,0.4229,0.3084,0.56
11.527382,-0.1916,0.4597,0.2581,0.56
11.528055,-0.1916,0.4597,0.2581,0.56
11.555602,-0.2402,0.5543,0.2187,0.64
11.581715,-0.2424,0.5385,0.2036,0.62
11.589756,-0.2456,0.5108,0.2018,0.60
11.619153,-0.2659,0.4470,0.2057,0.56
11.639771,-0.2713,0.4871,0.2236,0.60
11.665984,-0.2684,0.5066,0.2041,0.61
11.684249,-0.2317,0.4710,0.1596,0.55
11.701949,-0.1999,0.5113,0.1496,0.57
11.718404,-0.2148,0.5420,0.1896,0.61
11.740681,-0.1945,0.5140,0.1808,0.58
11.765115,-0.1955,0.5042,0.1512,0.56
11.786159,-0.2092,0.4722,0.1447,0.54
11.801087,-0.2128,0.4795,0.1630,0.55
11.817492,-0.2050,0.5159,0.1517,0.58
11.840122,-0.2167,0.5271,0.1258,0.58
11.868692,-0.2270,0.5883,0.1337,0.64
11.885312,-0.2647,0.6282,0.1498,0.70
11.902798,-0.2803,0.6107,0.1358,0.69
11.918289,-0.2817,0.5988,0.1263,0.67
11.940904,-0.3157,0.5909,0.1298,0.68
11.968363,-0.3118,0.5614,0.1769,0.67
11.985860,-0.3113,0.5802,0.1820,0.68
12.004456,-0.3367,0.6159,0.1442,0.72
12.019267,-0.3326,0.6140,0.1505,0.71
12.041909,-0.3145,0.6422,0.1429,0.73
12.066634,-0.2925,0.6944,0.1070,0.76
12.085665,-0.2882,0.7207,0.0499,0.78
12.124064,-0.3404,0.8053,0.0147,0.87
12.157274,-0.2722,0.9896,0.1764,1.04
12.158156,-0.2722,0.9896,0.1764,1.04
12.168922,-0.2661,1.0027,0.1664,1.05
12.185885,-0.2593,1.0250,0.1181,1.06
12.218618,-0.2180,0.9432,0.0816,0.97
12.240507,-0.1799,0.8419,0.1317,0.87
12.267721,-0.1676,0.7967,0.1799,0.83
12.271282,-0.1647,0.7906,0.1813,0.83
12.302412,-0.1072,0.6948,0.2453,0.74
12.320540,-0.0988,0.6569,0.2351,0.70
12.341081,-0.1517,0.6294,0.1784,0.67
12.364264,-0.2092,0.6066,0.2607,0.69
12.385368,-0.2263,0.5949,0.3297,0.72
12.402675,-0.2810,0.5308,0.3568,0.70
12.418486,-0.2526,0.5259,0.3932,0.70
12.440161,-0.2314,0.5010,0.4245,0.70
12.474647,-0.1955,0.4761,0.4511,0.68
12.486242,-0.2038,0.4585,0.4574,0.68
12.504085,-0.2121,0.4348,0.4504,0.66
12.519791,-0.1769,0.4269,0.4961,0.68
12.543132,-0.2248,0.3432,0.4450,0.61
12.573345,-0.1864,0.2261,0.5054,0.58
12.586777,-0.2079,0.2202,0.5186,0.60
12.621186,-0.1464,0.1892,0.5552,0.60
12.642519,-0.1552,0.1760,0.5980,0.64
12.672345,-0.1836,0.1772,0.5858,0.64
12.673065,-0.1836,0.1772,0.5858,0.64
12.705487,-0.2018,0.1070,0.6633,0.70
12.720201,-0.1801,0.0937,0.6498,0.68
12.741649,-0.1642,0.1219,0.6650,0.70
12.776769,-0.2097,0.1054,0.6801,0.72
12.777918,-0.2114,0.1034,0.6815,0.72
12.803560,-0.1969,0.0970,0.7216,0.75
12.820643,-0.1843,0.0616,0.7488,0.77
12.836665,-0.1885,0.0408,0.7771,0.80
12.858352,-0.2410,0.0658,0.8321,0.87
12.884741,-0.3141,0.1044,0.8634,0.92
12.903377,-0.3859,0.1513,0.9030,0.99
12.921030,-0.4038,0.1780,0.9325,1.03
12.942329,-0.4113,0.1934,0.9131,1.02
12.975219,-0.3609,0.1882,0.8942,0.98
12.988508,-0.3209,0.1918,0.8824,0.96
13.005696,-0.3015,0.2173,0.8893,0.96
13.021730,-0.2573,0.3090,0.9443,1.03
13.044085,-0.3202,0.3752,0.9627,1.08
13.075874,-0.5315,0.3351,1.0322,1.21
13.088136,-0.5076,0.3478,1.0152,1.19
13.127159,-0.3426,0.3034,0.7668,0.89
13.159407,-0.3465,0.4353,0.8013,0.98
13.160151,-0.3465,0.4353,0.8013,0.98
13.171643,-0.3563,0.4653,0.8248,1.01
13.189686,-0.4013,0.5120,0.7584,1.00
13.222214,-0.3966,0.5150,0.6359,0.91
13.238992,-0.3732,0.5069,0.5462,0.83
13.260351,-0.3077,0.4954,0.4711,0.75
13.295755,-0.2517,0.4245,0.3793,0.62
13.296501,-0.2517,0.4245,0.3793,0.62
13.321982,-0.1982,0.3871,0.3069,0.53
13.343223,-0.1622,0.4133,0.2817,0.53
13.378384,-0.1969,0.4991,0.3001,0.61
13.379418,-0.1987,0.5035,0.3001,0.62
13.405637,-0.2432,0.5145,0.2688,0.63
13.423500,-0.2710,0.4993,0.2393,0.62
13.438677,-0.2733,0.5079,0.2216,0.62
13.459552,-0.2835,0.4993,0.2514,0.63
13.483434,-0.2754,0.5235,0.2815,0.66
13.504985,-0.2556,0.5320,0.2500,0.64
13.521727,-0.2598,0.5573,0.2187,0.65
13.544441,-0.2640,0.5574,0.1925,0.65
13.569058,-0.2351,0.5098,0.2179,0.60
13.588841,-0.2363,0.4942,0.2190,0.59
13.605696,-0.2456,0.5142,0.1742,0.60
13.622710,-0.2561,0.5169,0.1556,0.60
13.639847,-0.2666,0.4863,0.1412,0.57
13.671389,-0.2686,0.4810,0.1591,0.57
13.693657,-0.2691,0.5287,0.1642,0.62
13.706207,-0.2815,0.5534,0.1454,0.64
13.724346,-0.2999,0.5700,0.1505,0.66
13.762129,-0.3468,0.5690,0.1449,0.68
13.790510,-0.3285,0.5883,0.1552,0.69
13.791209,-0.3285,0.5883,0.1552,0.69
13.807207,-0.3272,0.5834,0.1556,0.69
13.840248,-0.3355,0.5599,0.1818,0.68
13.859929,-0.3318,0.5079,0.1524,0.63
13.879248,-0.3423,0.4866,0.1302,0.61
13.889732,-0.3380,0.4763,0.1324,0.60
13.922169,-0.3055,0.5045,0.0821,0.60
13.939562,-0.3190,0.5756,0.0923,0.66
13.961935,-0.3363,0.5832,0.1014,0.68
13.992834,-0.3893,0.5128,0.0938,0.65
13.993777,-0.3893,0.5128,0.0938,0.65
14.023781,-0.3028,0.6005,0.0633,0.68
14.040830,-0.3057,0.7021,0.0431,0.77
14.061138,-0.3893,0.8358,0.0804,0.93
14.101882,-0.4406,0.8974,0.1126,1.01
14.102593,-0.4406,0.8974,0.1126,1.01
14.125275,-0.3837,0.8276,0.1540,0.93
14.141329,-0.2915,0.7823,0.1351,0.85
14.163359,-0.1911,0.8730,0.1312,0.90
14.204532,-0.0738,0.6093,0.3568,0.71
14.205904,-0.0664,0.6010,0.3663,0.71
14.224791,-0.0557,0.5890,0.4033,0.72
14.241324,-0.1528,0.6184,0.3404,0.72
14.262809,-0.2373,0.6851,0.1940,0.75
14.296050,-0.3094,0.6734,0.3382,0.81
14.307297,-0.2826,0.6492,0.4233,0.82
14.324369,-0.1833,0.5751,0.4885,0.78
14.339616,-0.1999,0.5271,0.5694,0.80
14.361743,-0.1398,0.5152,0.6004,0.80
14.380386,-0.2295,0.4209,0.5420,0.72
14.407085,-0.2087,0.4556,0.5345,0.73
14.424786,-0.1750,0.3185,0.6153,0.71
14.439856,-0.3180,0.1813,0.6466,0.74
14.458632,-0.1589,0.1848,0.7053,0.75
14.480581,-0.2554,0.1254,0.6105,0.67
14.506669,-0.1340,0.1655,0.6373,0.67
14.522741,-0.0631,0.2112,0.6527,0.69
14.542341,-0.1222,0.2437,0.7426,0.79
14.574112,-0.2004,0.1149,0.8045,0.84
14.590891,-0.2512,0.0638,0.7624,0.81
14.606807,-0.2679,0.0711,0.7619,0.81
14.624332,-0.2696,0.0780,0.7644,0.81
14.658375,-0.2764,0.0690,0.8260,0.87
14.685964,-0.2563,0.0203,0.9098,0.95
14.686311,-0.2563,0.0203,0.9098,0.95
14.706961,-0.2346,0.0604,0.8788,0.91
14.745880,-0.2265,0.1076,0.8588,0.89
14.767683,-0.2136,0.1322,0.8419,0.88
14.775220,-0.2172,0.1540,0.8365,0.88
14.792153,-0.2119,0.1875,0.8355,0.88
14.824373,-0.2686,0.2953,0.9145,1.00
14.841241,-0.3385,0.2950,0.9497,1.05
14.861197,-0.3935,0.2608,0.9886,1.10
14.888608,-0.3155,0.1897,1.0191,1.08
14.907959,-0.1913,0.0795,1.0037,1.02
14.924782,-0.2006,0.0499,0.9646,0.99
14.942174,-0.2002,0.1024,1.0093,1.03
14.963318,-0.3573,0.1723,0.9712,1.05
15.001735,-0.5122,0.2371,1.0051,1.15
15.002549,-0.5122,0.2371,1.0051,1.15
15.026357,-0.5460,0.2982,0.9118,1.10
15.042456,-0.5015,0.3581,0.8148,1.02
15.065569,-0.3593,0.4089,0.8123,0.98
15.105927,-0.2671,0.4407,0.5811,0.78
15.106721,-0.2671,0.4407,0.5811,0.78
15.130230,-0.1894,0.4621,0.4881,0.70
15.142440,-0.1813,0.4572,0.4621,0.67
15.164973,-0.2099,0.4749,0.4274,0.67
15.206577,-0.2935,0.5580,0.4438,0.77
15.207252,-0.2935,0.5580,0.4438,0.77
15.227011,-0.2803,0.5739,0.4064,0.76
15.248772,-0.2922,0.5550,0.3358,0.71
15.268674,-0.2935,0.5094,0.3047,0.66
15.313807,-0.2876,0.5171,0.3120,0.67
15.314632,-0.2876,0.5171,0.3120,0.67
15.326585,-0.2717,0.5211,0.3035,0.66
15.343634,-0.2940,0.5113,0.2744,0.65
15.364744,-0.3223,0.4910,0.2759,0.65
15.412325,-0.2969,0.5287,0.2632,0.66
15.413016,-0.2969,0.5287,0.2632,0.66
15.427764,-0.2817,0.5348,0.2598,0.66
15.444735,-0.2862,0.5162,0.2637,0.65
15.465970,-0.2808,0.5226,0.2329,0.64
15.494420,-0.2365,0.5138,0.1484,0.58
15.511706,-0.2153,0.5325,0.1281,0.59
15.531254,-0.2177,0.5017,0.1153,0.56
15.565833,-0.2803,0.4783,0.0955,0.56
15.597695,-0.2383,0.5017,0.0887,0.56
15.598443,-0.2383,0.5017,0.0887,0.56
15.610998,-0.2283,0.4830,0.1295,0.55
15.633146,-0.2610,0.4167,0.1503,0.51
15.666803,-0.3048,0.4803,0.0823,0.57
15.705694,-0.3106,0.5739,0.1701,0.67
15.706534,-0.3106,0.5739,0.1701,0.67
15.711856,-0.3174,0.5821,0.1766,0.69
15.745156,-0.3270,0.6572,0.1107,0.74
15.766258,-0.3771,0.6464,0.0692,0.75
15.799657,-0.3267,0.7391,0.2183,0.84
15.800877,-0.3339,0.7496,0.2218,0.85
15.828983,-0.4348,0.9153,0.2539,1.04
15.846026,-0.4592,0.9488,0.2239,1.08
15.866426,-0.4179,0.8342,0.1840,0.95
15.899900,-0.3150,0.7926,0.1923,0.87
15.912571,-0.2913,0.8407,0.1952,0.91
15.929674,-0.2866,0.9292,0.1637,0.99
15.945864,-0.3025,0.9456,0.1703,1.01
15.967889,-0.3133,0.8470,0.1549,0.92
15.998345,-0.2197,0.6872,0.2099,0.75
16.011918,-0.1626,0.6816,0.1977,0.73
16.028694,-0.1606,0.6699,0.1994,0.72
16.062942,-0.2183,0.6734,0.1950,0.73
16.085084,-0.2134,0.6335,0.2583,0.72
16.114639,-0.2209,0.6313,0.3062,0.74
16.115374,-0.2209,0.6313,0.3062,0.74
16.147033,-0.2180,0.6122,0.3255,0.73
16.163371,-0.2551,0.5567,0.4054,0.73
16.184604,-0.2862,0.4844,0.4662,0.73
16.216138,-0.2584,0.4805,0.4396,0.70
16.216927,-0.2584,0.4805,0.4396,0.70
16.246793,-0.2167,0.4727,0.4736,0.70
16.263416,-0.2290,0.4360,0.4572,0.67
16.285160,-0.1606,0.3691,0.4973,0.64
16.315863,-0.1322,0.2794,0.5577,0.64
16.329257,-0.0953,0.2319,0.5482,0.60
16.347605,-0.1466,0.3314,0.5462,0.66
16.363757,-0.1606,0.2498,0.5491,0.62
16.386373,-0.1880,0.1806,0.5929,0.65
16.424262,-0.0785,0.0981,0.6046,0.62
16.424888,-0.0785,0.0981,0.6046,0.62
16.446710,-0.1100,0.2584,0.5552,0.62
16.463844,-0.1105,0.1787,0.6410,0.67
16.486207,-0.0895,0.0743,0.7383,0.75
16.517975,-0.1715,0.0157,0.7221,0.74
16.529634,-0.1757,0.0071,0.7246,0.75
16.547653,-0.1750,0.0501,0.7527,0.77
16.566620,-0.1537,0.0662,0.7764,0.79
16.585753,-0.1520,0.0418,0.7784,0.79
16.622218,-0.1554,-0.0535,0.7747,0.79
16.629606,-0.1549,-0.0540,0.8048,0.82
16.647527,-0.1708,-0.0254,0.8546,0.87
16.685114,-0.2018,0.0932,0.9775,1.00
16.725971,-0.3837,0.1039,0.9849,1.06
16.726699,-0.3837,0.1039,0.9849,1.06
16.730272,-0.3940,0.1232,0.9726,1.06
16.747982,-0.3998,0.2258,0.9252,1.03
16.785085,-0.4323,0.2740,1.1342,1.24
16.830165,-0.3788,0.1753,1.0264,1.11
16.831032,-0.3788,0.1753,1.0264,1.11
16.834065,-0.3719,0.1704,1.0115,1.09
16.864608,-0.3323,0.1359,0.9101,0.98
16.885859,-0.3309,0.2368,0.9306,1.02
16.926398,-0.3982,0.3075,0.9709,1.09
16.927103,-0.3982,0.3075,0.9709,1.09
16.937562,-0.4382,0.3173,0.9425,1.09
16.963724,-0.4492,0.3307,0.8573,1.02
16.985360,-0.3639,0.3866,0.8231,0.98
17.005650,-0.2974,0.4830,0.7419,0.93
17.030847,-0.3074,0.5345,0.6794,0.92
17.047901,-0.3192,0.4856,0.6376,0.86
17.065695,-0.3062,0.4617,0.5713,0.80
17.087283,-0.2402,0.4275,0.5022,0.70
17.130072,-0.1994,0.3519,0.3891,0.56
17.131164,-0.1953,0.3451,0.3898,0.56
17.142537,-0.2050,0.3414,0.3490,0.53
17.170033,-0.2188,0.3813,0.2982,0.53
17.208764,-0.2596,0.4164,0.2612,0.56
17.209636,-0.2596,0.4164,0.2612,0.56
17.232887,-0.2996,0.4334,0.2893,0.60
17.250700,-0.3206,0.4665,0.2786,0.63
17.265176,-0.3712,0.4940,0.2668,0.67
17.286647,-0.3798,0.5308,0.2505,0.70
17.322734,-0.3512,0.5126,0.2717,0.68
17.331868,-0.3221,0.5250,0.2544,0.67
17.350593,-0.2999,0.5175,0.2642,0.65
17.366553,-0.2796,0.4826,0.2722,0.62
17.387701,-0.3243,0.4402,0.2554,0.60
17.429494,-0.3448,0.4551,0.2053,0.61
17.430711,-0.3375,0.4597,0.1977,0.60
17.448951,-0.3099,0.4712,0.1657,0.59
17.487657,-0.2654,0.4881,0.1892,0.59
17.488309,-0.2654,0.4881,0.1892,0.59
17.525195,-0.2752,0.5059,0.1290,0.59
17.532636,-0.2815,0.4893,0.1447,0.58
17.548874,-0.2798,0.4739,0.1060,0.56
17.571606,-0.2901,0.4944,0.0720,0.58
17.616415,-0.3167,0.4944,0.1200,0.60
17.617274,-0.3167,0.4944,0.1200,0.60
17.634134,-0.3429,0.5030,0.1524,0.63
17.665766,-0.4103,0.5553,0.1720,0.71
17.687883,-0.3852,0.5676,0.1535,0.70
17.730356,-0.3314,0.6122,0.1197,0.71
17.731138,-0.3314,0.6122,0.1197,0.71
17.742122,-0.3434,0.5719,0.1153,0.68
17.773276,-0.3759,0.5909,0.1036,0.71
17.813925,-0.4045,0.7053,0.1302,0.82
17.814694,-0.4045,0.7053,0.1302,0.82
17.826078,-0.3832,0.7244,0.1221,0.83
17.850238,-0.3749,0.7542,0.0995,0.85
17.867040,-0.3849,0.7974,0.0867,0.89
17.888360,-0.4267,0.8798,0.1092,0.98
17.925147,-0.4220,0.9998,0.0704,1.09
17.925896,-0.4220,0.9998,0.0704,1.09
17.950634,-0.3710,0.9940,0.0794,1.06
17.966821,-0.3064,0.9500,0.0909,1.00
17.987784,-0.2532,0.8393,0.0965,0.88
18.008992,-0.2332,0.7422,0.1381,0.79
18.032918,-0.2701,0.6806,0.1791,0.75
18.049856,-0.2395,0.6364,0.2427,0.72
18.066535,-0.2027,0.6496,0.2481,0.72
18.088714,-0.1850,0.6249,0.2341,0.69
18.126682,-0.1725,0.5958,0.3136,0.70
18.127111,-0.1725,0.5958,0.3136,0.70
18.150521,-0.2470,0.6225,0.3269,0.75
18.167095,-0.3116,0.5958,0.3309,0.75
18.190283,-0.3028,0.4649,0.4035,0.69
18.230101,-0.2251,0.4812,0.3935,0.66
18.230805,-0.2251,0.4812,0.3935,0.66
18.251132,-0.2119,0.4742,0.4474,0.69
18.274412,-0.1860,0.3989,0.5205,0.68
18.314906,-0.1818,0.2969,0.5264,0.63
18.316125,-0.1857,0.2933,0.5347,0.64
18.334703,-0.1674,0.2638,0.5181,0.60
18.351643,-0.2018,0.2718,0.5347,0.63
18.390865,-0.1869,0.2234,0.6405,0.70
18.432124,-0.1496,0.1941,0.6845,0.73
18.433050,-0.1496,0.1941,0.6845,0.73
18.435813,-0.1452,0.1838,0.6953,0.73
18.452091,-0.1980,0.1491,0.6368,0.68
18.499959,-0.1433,0.1247,0.7838,0.81
18.500440,-0.1433,0.1247,0.7838,0.81
18.516499,-0.1762,0.0096,0.8092,0.83
18.550386,-0.2143,0.0844,0.7617,0.80
18.567069,-0.1750,0.0149,0.7862,0.81
18.588571,-0.1468,-0.0324,0.8136,0.83
18.632722,-0.0919,-0.0471,0.8502,0.86
18.633721,-0.0919,-0.0471,0.8502,0.86
18.652375,-0.0743,-0.0366,0.8849,0.89
18.669855,-0.0503,-0.0640,0.9094,0.91
18.691324,-0.1214,-0.1398,0.8463,0.87
18.740341,-0.1286,-0.1121,0.9296,0.95
18.741366,-0.1303,-0.1060,0.9350,0.95
18.752826,-0.1459,-0.0901,0.9611,0.98
18.770520,-0.2083,-0.0579,0.9406,0.97
18.791492,-0.2786,-0.0493,0.9783,1.02
18.829730,-0.3050,-0.0279,1.0035,1.05
18.830755,-0.3008,-0.0286,1.0075,1.05
18.853528,-0.2654,-0.0127,0.9924,1.03
18.871758,-0.2556,0.0623,0.9919,1.03
18.892191,-0.2962,0.0858,1.0423,1.09
18.934876,-0.3563,0.0133,1.1156,1.17
18.935974,-0.3411,0.0120,1.1139,1.17
18.952996,-0.2573,0.0531,0.9995,1.03
18.970815,-0.2456,0.0823,0.8189,0.86
18.992785,-0.1363,-0.0227,0.8490,0.86
19.028838,-0.2102,0.1217,0.7023,0.74
19.036873,-0.1659,0.1349,0.7862,0.81
19.054564,-0.1522,0.1125,0.8739,0.89
19.091438,-0.2167,0.1389,0.9367,0.97
19.092173,-0.2167,0.1389,0.9367,0.97
19.126050,-0.1825,0.0550,0.9800,1.00
19.139147,-0.1130,0.0702,0.9308,0.94
19.153557,-0.1295,0.0978,0.9485,0.96
19.192246,-0.2270,0.2530,1.0340,1.09
19.231373,-0.2967,0.1931,1.1606,1.21
19.232025,-0.2967,0.1931,1.1606,1.21
19.240199,-0.3092,0.2023,1.1779,1.23
19.254663,-0.3153,0.2163,1.1181,1.18
19.293183,-0.3710,0.3021,1.0364,1.14
19.331063,-0.3600,0.4099,0.9357,1.08
19.331823,-0.3600,0.4099,0.9357,1.08
19.337978,-0.3243,0.3903,1.2435,1.34
19.376140,-0.3001,0.4040,0.8108,0.95
19.411012,-0.2454,0.3647,0.6899,0.82
19.411645,-0.2454,0.3647,0.6899,0.82
19.420912,-0.2209,0.3202,0.6524,0.76
19.438800,-0.1620,0.3312,0.5303,0.65
19.475129,-0.2195,0.2794,0.1808,0.40
19.506604,-0.1589,0.3400,0.3942,0.54
19.519930,-0.1471,0.3375,0.4279,0.56
19.538041,-0.1349,0.3204,0.5140,0.62
19.553813,-0.1784,0.3514,0.5252,0.66
19.570938,-0.2894,0.4064,0.5289,0.73
19.594001,-0.3334,0.4187,0.5100,0.74
19.623785,-0.3637,0.3915,0.5301,0.75
19.638343,-0.3583,0.3675,0.5584,0.76
19.656465,-0.3502,0.3898,0.4963,0.72
19.671934,-0.3087,0.4211,0.4523,0.69
19.694752,-0.2591,0.4169,0.4702,0.68
19.744475,-0.3236,0.4392,0.4758,0.72
19.745091,-0.3236,0.4392,0.4758,0.72
19.754809,-0.3258,0.4343,0.4837,0.73
19.794169,-0.3018,0.4294,0.4306,0.68
19.794869,-0.3018,0.4294,0.4306,0.68
19.835108,-0.2974,0.4722,0.4110,0.69
19.838956,-0.2999,0.4722,0.4064,0.69
19.855865,-0.3314,0.4751,0.3979,0.70
19.897689,-0.3514,0.4414,0.3826,0.68
19.898889,-0.3468,0.4429,0.3751,0.68
19.941042,-0.2777,0.4619,0.4098,0.68
19.955528,-0.2967,0.4815,0.4252,0.71
19.973606,-0.3646,0.5142,0.3700,0.73
19.995279,-0.3832,0.4879,0.3204,0.70
20.030228,-0.3654,0.4751,0.3539,0.70
20.030966,-0.3654,0.4751,0.3539,0.70
20.058351,-0.3155,0.4742,0.3986,0.70
20.074876,-0.3123,0.5154,0.3367,0.69
20.092713,-0.3052,0.5602,0.2969,0.70
20.129782,-0.2835,0.5123,0.3262,0.67
20.130069,-0.2835,0.5123,0.3262,0.67
20.155711,-0.2724,0.4476,0.3891,0.65
20.178350,-0.2710,0.4954,0.3223,0.65
20.189051,-0.2519,0.4937,0.3233,0.64
20.211892,-0.2740,0.5287,0.3003,0.67
20.255379,-0.3679,0.5196,0.3490,0.73
20.256213,-0.3679,0.5196,0.3490,0.73
20.273167,-0.3866,0.5150,0.3563,0.74
20.296489,-0.3481,0.5453,0.3839,0.75
20.340204,-0.2358,0.5676,0.3795,0.72
20.341085,-0.2358,0.5676,0.3795,0.72
20.357301,-0.2300,0.5692,0.3568,0.71
20.375068,-0.2615,0.5541,0.3910,0.73
20.412822,-0.2522,0.5022,0.3940,0.69
20.444768,-0.2539,0.5639,0.3465,0.71
20.446897,-0.2539,0.5639,0.3465,0.71
20.456088,-0.2412,0.5325,0.3653,0.69
20.489778,-0.2568,0.5315,0.3795,0.70
20.507611,-0.2720,0.5345,0.3590,0.70
20.523350,-0.2771,0.5320,0.3707,0.71
20.539946,-0.2717,0.5413,0.3949,0.72
20.557042,-0.2630,0.5506,0.4323,0.75
20.590700,-0.2864,0.5646,0.3761,0.74
20.608026,-0.2803,0.5758,0.3548,0.73
